customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,customer_count
75813,cacu,GO,-18.56664910423138,-51.135007457286655,8
75828,chapadao do ceu,GO,-18.39733282966265,-52.662564788057274,8
75804,jatai,GO,-17.87628548655214,-51.73097004014618,8
75701,catalao,GO,-18.17115514193975,-47.946778226291684,8
75570,bom jesus,GO,-18.21596364273308,-49.738250572652625,8
75523,itumbiara,GO,-18.409416569600552,-49.2063775870634,8
75370,goianira,GO,-16.51328325061693,-49.420950494453805,8
74215,goiania,GO,-16.697612100696873,-49.27577399197889,8
74223,goiania,GO,-16.71002207103072,-49.26658700280381,8
73850,cristalina,GO,-16.769915526637476,-47.6107232623567,8
8151,sao paulo,SP,-23.51833180985304,-46.40367375241036,8
8190,sao paulo,SP,-23.487775825909655,-46.393984526295554,8
6065,osasco,SP,-23.55500650824253,-46.7903447222238,8
6086,osasco,SP,-23.534653020202683,-46.7850642027234,8
5894,sao paulo,SP,-23.65247143406278,-46.788583044855486,8
24310,niteroi,RJ,-22.9110328213164,-43.06742681237905,8
13801,mogi mirim,SP,-22.438585382264673,-46.952188251866374,8
74840,goiania,GO,-16.736666844111507,-49.27761440554941,8
74843,goiania,GO,-16.71974126608181,-49.293976624632016,8
74475,goiania,GO,-16.61118365099743,-49.3256778874885,8
74453,goiania,GO,-16.659796248798504,-49.330636936633915,8
74330,goiania,GO,-16.711963839236137,-49.31154000591514,8
74280,goiania,GO,-16.716107833139546,-49.27263404221346,8
36081,juiz de fora,MG,-21.74003548276835,-43.38859680452926,8
36051,juiz de fora,MG,-21.737567314232283,-43.34427798804919,8
24456,sao goncalo,RJ,-22.809295674102735,-43.016040373940605,8
24421,sao goncalo,RJ,-22.830656082170716,-43.04204141088677,8
24412,sao goncalo,RJ,-22.847500221583047,-43.075424616515875,8
24415,sao goncalo,RJ,-22.840857693725678,-43.07623548195782,8
5596,sao paulo,SP,-23.58100757658398,-46.7462060022269,8
5574,sao paulo,SP,-23.588380095778795,-46.80242673463387,8
82940,curitiba,PR,-25.457666569768076,-49.21739574951016,8
85460,quedas do iguacu,PR,-25.45540767476729,-52.91314803872301,8
2751,sao paulo,SP,-23.49090034004066,-46.68212772492562,8
2730,sao paulo,SP,-23.4977966152943,-46.690798952838165,8
85170,pinhao,PR,-25.696207537162962,-51.657107558032365,8
84350,ortigueira,PR,-24.205572115297535,-50.933840621265624,8
84430,imbituva,PR,-25.229677010502076,-50.603896895070974,8
84070,ponta grossa,PR,-25.078993794267554,-50.177260032134456,8
72420,brasilia,DF,-16.016768361135686,-48.072015369630975,8
72235,brasilia,DF,-15.84279649364882,-48.124887467458855,8
72231,brasilia,DF,-15.841629529540057,-48.11468187730979,8
15808,catanduva,SP,-21.143217739306056,-48.947187654780215,8
15820,pirangi,SP,-21.095628417437535,-48.66404771711195,8
15804,catanduva,SP,-21.12102843224972,-48.97081828471117,8
3164,sao paulo,SP,-23.548376060703706,-46.60923671878623,8
44600,ipira,BA,-12.154533930203856,-39.74046054005801,8
24711,sao goncalo,RJ,-22.818906926534805,-42.99751196239111,8
24452,sao goncalo,RJ,-22.819291471555072,-43.006358383645974,8
24455,sao goncalo,RJ,-22.808780189018318,-43.0258667651288,8
36300,sao joao del rei,MG,-21.13445454970932,-44.26216501908778,8
36213,dores de campos,MG,-21.109897644968864,-44.02336767935939,8
25975,teresopolis,RJ,-22.413345253727115,-42.9459503111059,8
3735,sao paulo,SP,-23.509643064936405,-46.521172394585605,8
72620,brasilia,DF,-15.909408733766378,-48.08082526403187,8
2671,sao paulo,SP,-23.467397969957513,-46.663877738142816,8
2616,sao paulo,SP,-23.469190720707815,-46.654573500771825,8
85867,foz do iguacu,PR,-25.47543737338084,-54.58499542477247,8
25213,duque de caxias,RJ,-22.6749107167218,-43.27620037015547,8
5549,sao paulo,SP,-23.59713487958609,-46.76615820634795,8
5540,sao paulo,SP,-23.576191543186116,-46.72398929376703,8
25020,duque de caxias,RJ,-22.778944166984587,-43.308623507384866,8
24743,sao goncalo,RJ,-22.845998417596405,-42.99706758921929,8
6132,osasco,SP,-23.556559690754995,-46.79838841332349,8
6149,osasco,SP,-23.581811122565803,-46.813416028593906,8
21863,rio de janeiro,RJ,-22.850951552039938,-43.46693512747451,8
21866,rio de janeiro,RJ,-22.859130493251165,-43.47880605689346,8
45000,vitoria da conquista,BA,-14.85231938216521,-40.84274741854054,8
13730,mococa,SP,-21.466660105003786,-47.00530729612842,8
85906,toledo,PR,-24.720782448085927,-53.720451600886705,8
2636,sao paulo,SP,-23.453337686725703,-46.64510401738256,8
17030,bauru,SP,-22.322001161380253,-49.045751302709554,8
16880,valparaiso,SP,-21.225948248423403,-50.866901593158474,8
16500,cafelandia,SP,-21.80320059939524,-49.602212692890134,8
16430,guaicara,SP,-21.62209955605368,-49.7959617756038,8
7950,francisco morato,SP,-23.273015927410707,-46.746059330273326,8
16203,birigui,SP,-21.29709799872705,-50.325118255468816,8
16025,aracatuba,SP,-21.21341343877384,-50.45480090954099,8
73350,brasilia,DF,-15.616808054352168,-47.64705344526199,8
87600,nova esperanca,PR,-23.18538719138743,-52.20422371871447,8
87504,umuarama,PR,-23.751737598100494,-53.30072958526696,8
87310,campo mourao,PR,-24.016690072276415,-52.35317561140305,8
87340,mambore,PR,-24.314251507368123,-52.52911313719751,8
87300,campo mourao,PR,-24.041218925892235,-52.37165410839558,8
87053,maringa,PR,-23.458408561739528,-51.91966280632187,8
87014,maringa,PR,-23.428802653557174,-51.94819436139045,8
13458,santa barbara d'oeste,SP,-22.77339791492674,-47.40596575462711,8
36045,juiz de fora,MG,-21.741464567507247,-43.35962184240731,8
36013,juiz de fora,MG,-21.758186085329324,-43.349683043154045,8
13590,dourado,SP,-22.111603906846536,-48.314428984681655,8
2542,sao paulo,SP,-23.487012986660364,-46.65867539409774,8
86900,jandaia do sul,PR,-23.60223508623895,-51.644072483794396,8
86037,londrina,PR,-23.32095844713044,-51.11273863908195,8
9601,sao bernardo do campo,SP,-23.67157299313539,-46.55939447447094,8
2470,sao paulo,SP,-23.48496867423557,-46.64915068951776,8
44077,feira de santana,BA,-12.262566397295355,-38.94040710191047,8
44024,feira de santana,BA,-12.244274132111304,-38.979613231207175,8
42738,lauro de freitas,BA,-12.893166748087063,-38.33787462509412,8
42804,camacari,BA,-12.717755816030104,-38.32788051157564,8
21745,rio de janeiro,RJ,-22.879549301241177,-43.41011862496182,8
6293,osasco,SP,-23.516295138962597,-46.762880480951715,8
3165,sao paulo,SP,-23.559996646549287,-46.58597349950898,8
3169,sao paulo,SP,-23.552915150652815,-46.593976495164206,8
17065,bauru,SP,-22.31437940711168,-49.11819276827153,8
45816,arraial d'ajuda,BA,-16.400187212609048,-39.26274691403601,8
45604,itabuna,BA,-14.776414874042906,-39.26576724881843,8
45570,ipiau,BA,-14.134256363320024,-39.73628797573608,8
45530,itacare,BA,-14.279696054580537,-38.993800020520396,8
45201,jequie,BA,-13.857464852658401,-40.10108406549886,8
6434,barueri,SP,-23.529916894969414,-46.88926053118829,8
6413,barueri,SP,-23.487125730991444,-46.878743885651836,8
4401,sao paulo,SP,-23.666929519378087,-46.66490984847022,8
4368,sao paulo,SP,-23.65444210000163,-46.6662280643355,8
35198,ipaba,MG,-19.415825523070794,-42.41082528054917,8
35181,timoteo,MG,-19.548005802868936,-42.59883373940887,8
4444,sao paulo,SP,-23.688811861456063,-46.68796318321901,8
26530,nilopolis,RJ,-22.80164222999227,-43.41601787718497,8
71900,brasilia,DF,-15.832413589086705,-48.03745525074687,8
17515,marilia,SP,-22.211054243453667,-49.938798019286814,8
26183,belford roxo,RJ,-22.718841571088486,-43.3359503631358,8
4344,sao paulo,SP,-23.637051252257542,-46.64894162237949,8
4346,sao paulo,SP,-23.64056082245283,-46.65306653877791,8
4323,sao paulo,SP,-23.653741396955564,-46.63944436320993,8
4324,sao paulo,SP,-23.65438920639622,-46.637110843335314,8
35770,caetanopolis,MG,-19.303656393400818,-44.40952697159709,8
26052,nova iguacu,RJ,-22.682661738953115,-43.44763426447411,8
26540,nilopolis,RJ,-22.80794794860136,-43.407730986708756,8
6216,osasco,SP,-23.525695396205027,-46.77159123618125,8
6226,osasco,SP,-23.508287072878808,-46.77809618473146,8
21675,rio de janeiro,RJ,-22.849034554602184,-43.374423646812794,8
6382,carapicuiba,SP,-23.549784784833392,-46.83915708999162,8
21381,rio de janeiro,RJ,-22.87907528708003,-43.314672063074205,8
13423,piracicaba,SP,-22.757692968580447,-47.5923053059093,8
26276,nova iguacu,RJ,-22.747655366540023,-43.50045199921573,8
26265,nova iguacu,RJ,-22.76240169452735,-43.49189992116156,8
2323,sao paulo,SP,-23.45632474871195,-46.60109652657752,8
2316,sao paulo,SP,-23.46226583678213,-46.59383968992664,8
88345,camboriu,SC,-27.0308488566622,-48.662081804969176,8
88350,brusque,SC,-27.105724111171032,-48.93331822533233,8
69901,rio branco,AC,-9.95935155986708,-67.80548084063032,8
7807,franco da rocha,SP,-23.320803132261755,-46.73305293205133,8
7787,cajamar,SP,-23.34023461327358,-46.830139519037004,8
18021,sorocaba,SP,-23.508311043750304,-47.42866744631925,8
88107,sao jose,SC,-27.582219125919796,-48.666581983629605,8
88066,florianopolis,SC,-27.725282317240154,-48.506547226524255,8
88095,florianopolis,SC,-27.581970840629207,-48.59476151795889,8
9784,sao bernardo do campo,SP,-23.71787128505165,-46.524917595869965,8
9721,sao bernardo do campo,SP,-23.719645866039087,-46.54752546385538,8
13344,indaiatuba,SP,-23.106392237874648,-47.21535244981554,8
88502,lages,SC,-27.814755187584357,-50.323991812577134,8
88372,navegantes,SC,-26.84343121927079,-48.63491566536206,8
5363,sao paulo,SP,-23.572993076417532,-46.74712639600013,8
26383,queimados,RJ,-22.707869677714925,-43.561315648938425,8
26286,nova iguacu,RJ,-22.749193696741642,-43.469546131254496,8
88064,florianopolis,SC,-27.724472750239443,-48.54188463055436,8
2440,sao paulo,SP,-23.477693752812367,-46.648223347401384,8
2408,sao paulo,SP,-23.48252299767236,-46.627289763075396,8
2372,sao paulo,SP,-23.46009453860665,-46.62462503200484,8
2401,sao paulo,SP,-23.491724436850326,-46.626771324989775,8
6411,barueri,SP,-23.501437143746966,-46.87441824466937,8
49037,aracaju,SE,-10.991093025384375,-37.06067264161812,8
49015,aracaju,SE,-10.922406650065621,-37.05085280943781,8
3654,sao paulo,SP,-23.525219436926424,-46.517028705036076,8
48967,nucleo residencial pilar,BA,-10.33361416984474,-40.15152490130054,8
17055,bauru,SP,-22.339066237515887,-49.11084213188243,8
5386,sao paulo,SP,-23.565123083728515,-46.75974396816675,8
5397,sao paulo,SP,-23.579639087518498,-46.775588039269955,8
27265,volta redonda,RJ,-22.526986550460226,-44.12747631119979,8
27275,volta redonda,RJ,-22.503611114586057,-44.11545931568369,8
5338,sao paulo,SP,-23.553120259766178,-46.749808819934714,8
27211,volta redonda,RJ,-22.486863285435657,-44.079219812556964,8
27123,barra do pirai,RJ,-22.47416584983119,-43.83036811337703,8
27130,barra do pirai,RJ,-22.464089276728878,-43.81394451870881,8
26562,mesquita,RJ,-22.770064916804248,-43.422339662467735,8
13329,salto,SP,-23.16195430694798,-47.30420373598743,8
34300,rio acima,MG,-20.089910650795822,-43.789123418882596,8
34004,nova lima,MG,-19.99409402882276,-43.887058022372244,8
33913,ribeirao das neves,MG,-19.777773939974978,-44.023705132197996,8
33930,ribeirao das neves,MG,-19.789871850543015,-44.00784511918709,8
33170,santa luzia,MG,-19.782026420417584,-43.89095214628793,8
33350,sao jose da lapa,MG,-19.707822627527648,-43.97312654875095,8
33120,santa luzia,MG,-19.787174407114623,-43.91751271172357,8
27285,volta redonda,RJ,-22.494822428369346,-44.08776552218881,8
21012,rio de janeiro,RJ,-22.835042850775064,-43.31263647240438,8
20911,rio de janeiro,RJ,-22.89314885311464,-43.242201014642525,8
3648,sao paulo,SP,-23.524865682198147,-46.52727642100157,8
51160,recife,PE,-8.112515819032836,-34.90640109180324,8
51170,recife,PE,-8.091475979789742,-34.91297827785457,8
50721,recife,PE,-8.051279170785378,-34.93092085358946,8
72007,brasilia,DF,-15.774815956743687,-48.0468055012082,8
34018,nova lima,MG,-20.111626607711685,-43.93436943089234,8
18031,sorocaba,SP,-23.517022581120646,-47.45776298054839,8
17730,parapua,SP,-21.78166536507636,-50.79155691581234,8
72120,brasilia,DF,-15.808027934819586,-48.06227524069912,8
48790,tucano,BA,-10.970437251604725,-38.78907162326078,8
48605,paulo afonso,BA,-9.397535125536914,-38.2263169333816,8
48400,ribeira do pombal,BA,-10.855588015152298,-38.53647669595227,8
48030,alagoinhas,BA,-12.137491425515499,-38.405186381258325,8
47690,coribe,BA,-13.825204329206679,-44.453887836460595,8
3318,sao paulo,SP,-23.544376874492144,-46.56537640757623,8
50020,recife,PE,-8.068681328589077,-34.880565461965006,8
49027,aracaju,SE,-10.941620988600222,-37.06357671975206,8
20755,rio de janeiro,RJ,-22.888719129958833,-43.29710870135924,8
6602,jandira,SP,-23.534257476963585,-46.89748441547489,8
6604,jandira,SP,-23.53927949896975,-46.90402084746641,8
6606,jandira,SP,-23.532949395822687,-46.90733115132105,8
3589,sao paulo,SP,-23.551668533356004,-46.48650877535165,8
11010,santos,SP,-23.933572609891648,-46.32962527759821,8
89287,sao bento do sul,SC,-26.239824551251576,-49.39522935323786,8
2226,sao paulo,SP,-23.480130351279403,-46.573621873819185,8
7273,guarulhos,SP,-23.457843678823895,-46.421026175697165,8
7400,aruja,SP,-23.396225427258642,-46.324075599173696,8
7402,aruja,SP,-23.396334781814467,-46.314705695414155,8
3325,sao paulo,SP,-23.55251588354359,-46.556935266177994,8
3333,sao paulo,SP,-23.556190575040848,-46.56912835039078,8
27338,barra mansa,RJ,-22.564272403953478,-44.16186623183615,8
27321,barra mansa,RJ,-22.52439827456722,-44.184183789508,8
27277,volta redonda,RJ,-22.496952789883665,-44.127492009916175,8
4458,sao paulo,SP,-23.6883121693803,-46.672902915291004,8
4431,sao paulo,SP,-23.68821307718558,-46.65518357438837,8
35030,governador valadares,MG,-18.870309977958303,-41.95616386009414,8
34515,sabara,MG,-19.88869972210088,-43.79699750158474,8
13284,vinhedo,SP,-23.034454768574385,-46.98122363680282,8
9841,sao bernardo do campo,SP,-23.737476726851742,-46.575776224407434,8
89110,gaspar,SC,-26.92112494851802,-48.9686475081214,8
88870,orleans,SC,-28.357506793762706,-49.288673597165094,8
88880,lauro muller,SC,-28.38824435989875,-49.407237961634365,8
13318,jacare,SP,-23.2831637647373,-46.29752132500832,8
27923,macae,RJ,-22.391358120668254,-41.78144325648456,8
27935,macae,RJ,-22.39077993681502,-41.791110844816124,8
27524,resende,RJ,-22.47953658479948,-44.486220788831986,8
89340,itaiopolis,SC,-26.34568104118662,-49.90830890118037,8
89370,papanduva,SC,-26.40493104975987,-50.1457709126807,8
18116,votorantim,SP,-23.551056829551978,-47.462535074175555,8
7231,guarulhos,SP,-23.455735213474664,-46.46413518042134,8
7210,guarulhos,SP,-23.455428477203604,-46.437514934122724,8
7182,guarulhos,SP,-23.4426698623348,-46.46368170613942,8
69037,manaus,AM,-3.0722862661958668,-60.08166537799496,8
68901,macapa,AP,0.03339460087922298,-51.06788438751214,8
32920,sao joaquim de bicas,MG,-20.053365700179633,-44.26097711552808,8
32678,betim,MG,-19.934888281842195,-44.10881050599935,8
32671,betim,MG,-19.950184131061796,-44.17752185023125,8
32641,betim,MG,-20.021890439336506,-44.22317681194744,8
28085,campos dos goytacazes,RJ,-21.727600198273002,-41.30591214558143,8
5172,sao paulo,SP,-23.4813140161452,-46.743449642551234,8
5161,sao paulo,SP,-23.48581649547979,-46.75630535658033,8
2209,sao paulo,SP,-23.485125790212173,-46.58537751870623,8
70734,brasilia,DF,-15.772567582713906,-47.88349979187399,8
70650,brasilia,DF,-15.798037478325742,-47.942735461883565,8
89235,joinville,SC,-26.36933419313425,-48.82366993020963,8
11340,sao vicente,SP,-23.957720257420604,-46.4071754952537,8
11088,santos,SP,-23.94091079817134,-46.384935389282745,8
28390,porciuncula,RJ,-20.966705988175868,-42.04149743158904,8
28430,cambuci,RJ,-21.574416861817856,-41.911663806863615,8
33125,santa luzia,MG,-19.78868766742378,-43.93969573586318,8
3573,sao paulo,SP,-23.55913133571593,-46.508841083131635,8
3579,sao paulo,SP,-23.563373145822325,-46.49598895587591,8
3568,sao paulo,SP,-23.542000785392425,-46.48484332598025,8
3288,sao paulo,SP,-23.592648578580313,-46.53198943442184,8
70773,brasilia,DF,-15.738457006482582,-47.89413323303607,8
70790,brasilia,DF,-15.754820612456417,-47.89825021466995,8
70800,brasilia,DF,-15.777903578255176,-47.85173616535553,8
70737,brasilia,DF,-15.772888898609335,-47.88628830959999,8
18207,itapetininga,SP,-23.6012558848577,-48.07028912493733,8
3378,sao paulo,SP,-23.57098061666265,-46.539238642298926,8
65901,imperatriz,MA,-5.526800124592478,-47.48297989847753,8
65400,codo,MA,-4.461757206996403,-43.8915996078408,8
65081,sao luis,MA,-2.5455308064662256,-44.262722394162296,8
65057,sao luis,MA,-2.565463426657153,-44.2306262323107,8
7171,guarulhos,SP,-23.421873727753525,-46.43689021198497,8
7150,guarulhos,SP,-23.41780922915544,-46.462966431005285,8
28750,trajano de moraes,RJ,-22.065707657624642,-42.06975873031077,8
28621,nova friburgo,RJ,-22.32342916812479,-42.54761385688765,8
11430,guaruja,SP,-23.993943564523676,-46.28488818653082,8
11370,sao vicente,SP,-23.955980420412015,-46.38161452410678,8
91370,porto alegre,RS,-30.015889963916965,-51.14861204609,8
91430,porto alegre,RS,-30.050784108299705,-51.14274869155843,8
2075,sao paulo,SP,-23.505454220429975,-46.60232703217921,8
2053,sao paulo,SP,-23.513227598850428,-46.602792691111006,8
90690,porto alegre,RS,-30.050518862948493,-51.179855469372015,8
90200,porto alegre,RS,-29.98293522043827,-51.16871875557618,8
13231,campo limpo paulista,SP,-23.20128136696906,-46.781863782593305,8
31872,belo horizonte,MG,-19.825436430269452,-43.89792250761004,8
31814,belo horizonte,MG,-19.850842563717205,-43.925248200191916,8
4546,sao paulo,SP,-23.59792729959545,-46.67991973244728,8
4521,sao paulo,SP,-23.686691975728433,-46.66485785553794,8
32223,contagem,MG,-19.96264364770031,-44.03740931505506,8
68908,macapa,AP,0.05570875587618022,-51.061550391056954,8
68380,sao felix do xingu,PA,-6.693010896081553,-51.980997450589435,8
67030,ananindeua,PA,-1.3656248850543076,-48.38423467401917,8
66813,belem,PA,-1.321536304768198,-48.47228603185361,8
66635,belem,PA,-1.3279742124295733,-48.45553890730204,8
66620,belem,PA,-1.4022457656020608,-48.456698519073285,8
18079,sorocaba,SP,-23.43631473968891,-47.47137629459926,8
18061,sorocaba,SP,-23.495455071965026,-47.48491380651181,8
7093,guarulhos,SP,-23.457896264617634,-46.5406633899675,8
7070,guarulhos,SP,-23.451973236755524,-46.55717167587118,8
18406,itapeva,SP,-23.99559313293742,-48.885136846421126,8
59064,natal,RN,-5.834605203282273,-35.21889025300884,8
58701,patos,PB,-7.034988385150796,-37.28415466077647,8
58410,campina grande,PB,-7.239732578370142,-35.878940748373566,8
58035,joao pessoa,PB,-7.068379563936202,-34.842415611792,8
58036,joao pessoa,PB,-7.0950035222186045,-34.843255840442296,8
2035,sao paulo,SP,-23.496211310932598,-46.62282500873062,8
2017,sao paulo,SP,-23.500742944360795,-46.63469457728485,8
2018,sao paulo,SP,-23.49570370617884,-46.62970690460869,8
91570,porto alegre,RS,-30.110818064864606,-51.107001498618935,8
62580,acarau,CE,-2.8902381436643245,-40.110782071834926,8
